"","Q7","Q10","Q11","Q16","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q26","Q28","Q29","Q30","Q31","Q32","Q34","Q35","Q36","Q37","Q38","Q39","Q40","Q42","Q43","Q44","Q45","Q47","Q49","Q50","Q51","Q52","Q53","Q54","Q56","Q57","Q58","Q59","Q60","Q62","Q63","Q64","Q65","Q66","Q68","Q69","Q70","Q71","Q72","Q73","Q74","Q76","Q77","Q78","Q79","Q80","Q81"
"1618",2,4,4,1,3,5,5,2,5,1,3,5,4,5,4,4,1,3,4,4,4,4,4,4,4,5,4,4,4,1,4,5,5,4,3,3,4,4,2,4,1,2,3,3,3,4,3,3,1,5,1,3,2,3,5,3,1,2,2
"1619",1,1,1,2,1,2,2,1,3,2,1,4,1,3,3,1,1,3,2,1,2,2,2,4,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,1,4,3,4,1,2,3,1,2,4,2,3,1
"1620",4,3,3,4,4,3,4,1,4,1,2,4,1,4,4,1,4,3,2,3,3,3,3,2,2,5,3,1,2,1,4,1,4,3,2,3,4,4,3,4,1,2,5,2,1,2,3,4,2,3,2,2,4,4,3,3,2,4,2
"1621",5,1,2,3,4,3,1,1,5,3,4,3,1,2,4,2,5,3,3,5,2,3,5,5,2,2,2,4,2,1,1,1,2,2,3,5,5,4,3,1,1,2,3,1,2,4,3,4,5,5,3,5,4,5,5,5,5,3,2
"1622",5,3,4,4,3,4,2,4,5,2,3,3,2,3,5,2,2,4,3,4,4,4,3,4,2,4,2,4,3,1,4,3,4,4,4,3,4,3,3,4,2,2,3,2,1,4,2,5,5,4,3,3,5,4,5,4,4,3,1
"1623",3,4,5,1,3,4,2,1,3,1,3,4,5,4,5,4,1,5,4,4,3,5,4,4,4,4,4,4,3,1,4,1,2,4,1,4,4,3,2,4,1,2,4,1,2,3,3,4,3,3,2,4,2,4,4,4,3,4,4
"1624",4,2,4,3,4,4,3,2,4,1,3,5,2,3,4,4,3,3,4,3,3,4,4,4,4,3,3,4,3,1,3,1,3,2,3,3,3,3,3,2,3,3,4,3,3,4,2,3,1,4,3,3,2,1,4,1,3,3,3
"1625",1,3,3,1,3,3,1,1,5,1,2,3,4,4,2,1,2,1,1,1,1,4,3,2,3,3,2,4,1,1,4,1,3,5,1,3,4,3,3,4,1,1,3,1,1,4,3,3,2,4,3,2,3,5,4,3,3,3,3
"1626",3,2,2,1,2,2,3,3,4,4,2,3,1,1,3,1,1,3,1,3,2,4,3,4,2,1,2,2,4,1,1,1,4,2,2,2,2,2,3,2,1,2,2,1,1,2,1,3,1,2,1,3,2,4,3,3,2,3,2
"1627",4,3,2,1,2,4,1,1,5,3,3,2,1,1,3,2,2,2,2,4,4,4,3,5,2,3,4,4,4,1,1,1,2,1,1,4,2,2,4,2,1,1,3,2,3,5,1,4,1,3,1,2,3,4,3,3,2,3,1
"1628",1,1,1,2,1,1,3,1,1,1,1,2,1,2,2,1,1,2,1,1,2,3,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,2,1,2,4,1,2,3,3,2,1
"1629",3,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,3,2,1,2,3,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,3,2,1,2,3,1,1,3,3,1,2,1
"1630",1,5,3,2,4,5,1,5,5,4,1,4,5,4,4,1,3,3,5,4,5,4,5,5,4,3,1,3,5,1,4,1,5,4,5,5,5,1,4,2,1,4,2,5,1,5,1,1,1,3,1,1,5,2,5,1,1,4,2
"1631",2,4,3,1,3,4,1,3,5,5,1,2,4,3,2,4,3,3,1,5,4,1,4,5,1,3,1,2,1,5,1,5,1,5,2,4,2,1,1,4,1,1,4,1,5,5,1,2,1,2,2,4,1,2,4,3,5,5,4
"1632",5,1,4,4,5,1,1,5,5,3,1,5,4,1,3,5,3,5,5,5,5,3,5,5,5,1,3,5,5,1,4,3,3,5,5,5,3,4,5,5,1,5,2,3,5,4,4,4,1,4,1,5,5,5,5,5,1,4,5
"1633",2,1,3,3,3,4,1,3,4,2,2,3,1,3,4,1,2,2,2,4,2,4,5,4,2,3,2,4,4,1,2,4,5,2,1,4,2,2,3,1,1,2,2,3,3,2,2,4,4,4,2,4,3,4,3,4,3,3,2
"1634",5,5,5,4,3,3,4,1,5,2,2,3,4,5,4,2,3,5,2,2,4,5,4,4,1,3,3,2,2,2,4,1,5,4,1,3,4,5,2,4,2,1,3,2,1,3,5,4,2,4,1,3,4,5,5,4,1,5,2
"1635",2,2,3,3,4,3,3,3,3,4,2,4,3,3,4,3,3,4,4,4,4,3,3,3,3,3,2,3,4,3,3,4,4,3,3,4,5,2,3,3,1,3,3,3,2,3,3,4,2,3,2,3,5,3,4,3,2,5,2
"1636",2,3,2,1,2,3,4,1,5,3,1,4,1,3,4,3,1,4,3,3,4,3,4,5,4,3,3,3,4,3,3,4,1,1,1,4,3,1,4,4,1,4,2,3,2,4,1,3,3,3,1,2,5,2,3,4,3,3,1
"1637",5,4,5,2,4,4,4,3,5,4,4,5,3,5,5,2,3,5,3,5,5,5,5,5,4,4,4,5,5,3,4,5,5,4,4,4,5,2,4,4,2,4,3,4,2,5,4,4,3,4,3,2,4,3,5,2,3,3,2
"1638",2,5,3,2,1,1,1,1,1,1,1,4,1,2,3,2,1,3,3,4,3,1,1,3,1,2,2,2,1,1,2,3,1,2,3,4,2,1,1,1,2,1,3,2,1,1,1,2,2,3,1,1,2,2,2,1,1,3,1
"1639",3,1,3,2,2,1,2,1,1,1,2,3,1,1,2,1,2,2,1,3,2,3,2,1,1,2,1,3,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,3,1
"1640",1,1,1,1,1,2,1,1,3,1,1,2,1,1,3,1,1,1,2,1,1,3,2,2,1,4,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,1,3,2,1,1,1
"1641",2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,3,2,2,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,3,3,1,3,2,1,1,2,1,3,2,1
"1642",2,1,1,3,4,2,4,1,3,1,3,4,1,2,3,1,3,3,3,3,1,3,1,4,3,2,3,4,3,1,1,3,3,2,2,4,3,1,1,1,1,1,2,2,2,4,1,3,2,3,1,1,3,2,2,2,2,2,1
"1643",3,2,2,2,3,2,3,2,4,1,3,4,2,2,3,3,3,2,3,3,2,2,3,2,3,3,2,3,3,1,2,3,1,4,2,3,4,1,3,2,1,3,3,3,3,3,2,3,2,4,3,2,4,2,3,2,4,3,2
"1644",3,2,3,1,3,2,4,1,3,1,3,4,1,3,3,1,3,2,4,3,3,3,3,1,3,3,3,2,1,1,3,2,1,1,3,3,4,2,1,2,1,3,3,1,3,1,1,3,1,3,1,1,4,4,4,1,1,2,1
"1645",4,2,2,1,1,2,1,4,5,3,1,3,4,1,1,3,2,4,2,5,4,3,5,5,2,3,3,1,1,1,1,4,1,1,1,5,3,1,3,1,2,2,4,1,1,5,1,3,5,4,5,3,3,3,4,4,5,3,3
"1646",1,1,2,2,2,2,1,1,5,2,2,2,1,2,3,1,3,2,4,4,3,3,3,3,1,2,2,2,3,2,3,1,2,1,1,3,3,1,3,1,1,3,2,1,1,5,1,2,1,1,1,1,2,2,3,1,2,4,1
"1647",1,1,2,4,3,4,1,1,2,1,1,3,1,3,1,1,3,2,2,3,1,1,2,3,2,3,1,2,2,1,2,4,1,1,3,3,3,2,1,2,2,2,4,1,1,4,1,1,2,4,1,3,1,4,3,4,2,2,1
"1648",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"1649",4,3,2,2,4,2,1,1,3,1,3,4,2,3,3,2,2,4,2,4,3,4,3,1,2,3,3,3,1,1,3,4,3,4,1,4,4,2,2,3,1,3,4,2,1,4,3,3,2,4,2,3,4,3,5,4,3,3,2
"1650",1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,3,1,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,3,1,1,3,3,2,3,3,3,1
"1651",5,4,4,5,5,3,4,3,4,4,5,5,4,4,5,4,4,5,4,5,5,5,5,3,3,5,1,5,3,4,4,5,4,5,4,5,5,4,3,4,2,3,5,2,3,4,3,3,3,5,3,5,5,5,5,5,4,4,4
"1652",1,5,4,5,4,5,2,2,5,4,2,4,5,5,5,4,4,5,4,5,5,3,5,5,5,5,3,4,4,4,5,3,3,4,5,5,5,4,4,4,5,5,5,5,3,5,3,5,4,4,4,4,5,4,4,5,5,5,3
"1653",5,5,5,4,5,5,5,5,5,3,5,4,5,5,5,5,3,4,4,5,5,5,5,5,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,3,5,5,1,5,4,5,5,5,5,5,3,5,5,5,5,5,3
"1654",3,2,3,2,3,4,3,2,3,3,2,3,3,4,3,1,3,4,3,3,3,4,3,2,4,2,2,3,3,2,4,3,4,3,3,2,3,1,2,4,1,3,2,4,3,4,2,2,2,3,1,2,3,2,4,3,2,2,2
"1655",3,1,3,3,4,1,3,1,3,4,1,4,1,4,3,2,2,4,3,5,5,4,4,4,1,4,3,4,3,2,4,3,3,3,2,5,4,3,5,4,3,2,4,3,3,4,2,4,1,3,1,1,3,2,4,2,1,3,2
"1656",4,4,4,3,4,4,3,4,5,3,3,4,1,2,4,4,2,4,3,5,4,5,4,3,3,4,3,4,3,3,3,4,5,2,4,4,3,3,4,3,2,3,2,3,3,4,3,4,3,4,1,3,4,5,4,4,3,4,2
"1657",3,3,4,4,3,3,1,2,3,1,4,3,2,2,3,4,3,3,3,4,2,4,2,4,3,2,1,2,4,1,3,3,5,2,4,4,2,3,3,2,3,2,2,2,2,4,3,4,2,4,2,4,2,4,3,3,2,4,3
"1658",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1
"1659",2,1,2,1,1,1,1,1,1,1,1,2,3,3,1,1,1,2,5,4,1,3,2,3,1,2,1,1,1,1,2,3,2,2,4,4,1,2,2,2,3,4,2,4,1,2,1,3,1,2,2,2,2,2,3,4,2,2,1
"1660",1,1,1,2,3,2,1,5,4,1,1,3,1,2,4,1,1,4,4,3,3,3,3,3,5,4,3,3,5,1,3,4,1,3,4,3,3,3,5,3,3,3,3,4,2,4,3,3,2,4,1,5,3,4,4,5,2,3,3
"1661",2,1,2,2,3,1,2,1,3,2,3,4,1,3,2,1,2,3,3,3,3,3,2,2,1,2,1,3,2,2,3,5,1,2,2,2,3,3,4,2,1,1,2,2,1,4,2,2,1,3,1,2,2,3,4,3,1,3,2
"1662",3,3,4,2,4,3,3,4,3,1,1,4,2,3,2,1,1,3,2,2,3,4,3,3,2,2,2,3,1,1,3,4,3,2,2,2,3,1,1,3,3,1,3,2,1,4,1,3,2,2,1,1,4,1,3,3,2,3,1
"1663",5,5,5,4,5,5,5,5,5,3,3,5,5,4,4,2,4,5,4,3,5,5,3,5,5,5,3,5,3,2,4,4,4,5,4,4,4,3,5,4,2,3,3,5,4,5,4,5,5,4,5,4,4,5,5,3,5,4,2
"1664",1,1,2,1,3,1,1,2,2,1,1,3,1,1,1,1,1,3,2,3,3,2,3,3,1,2,1,1,4,1,1,1,1,1,3,3,2,2,2,2,1,2,1,2,1,3,1,3,3,2,1,1,3,3,2,3,2,3,1
"1665",1,1,2,1,3,1,1,2,2,1,1,3,1,1,1,2,1,3,1,3,3,3,2,2,1,2,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,3,3,2,2,1
"1666",1,1,1,1,4,1,1,1,3,1,2,5,1,1,1,1,1,3,3,3,1,3,3,3,1,1,1,1,4,1,1,3,3,1,3,3,4,3,4,1,1,2,1,3,1,3,3,4,2,4,2,3,4,2,3,3,3,3,1
"1667",4,1,1,2,4,2,3,1,4,3,1,3,1,2,1,1,1,3,2,3,3,2,2,2,3,2,1,2,2,2,1,3,2,1,2,3,1,1,2,2,1,1,2,3,1,3,2,3,1,3,1,1,2,3,3,3,2,3,1
"1668",5,5,3,2,4,3,1,1,5,3,1,5,1,1,1,3,3,5,3,5,3,3,5,5,3,3,3,3,5,1,1,1,3,1,1,5,1,5,3,1,1,3,1,3,3,4,3,1,1,3,3,5,1,5,3,5,3,5,1
"1669",3,1,3,2,4,4,1,2,5,4,2,4,1,1,4,2,2,4,4,5,3,4,5,3,2,3,3,3,5,1,1,1,5,1,5,5,4,4,1,3,1,3,3,1,3,4,2,5,1,4,1,4,4,5,5,3,5,4,3
"1670",1,1,1,1,2,1,1,1,4,3,1,1,1,2,1,3,1,5,1,4,2,2,4,3,1,2,2,2,1,1,1,1,1,3,2,3,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,3,1,1,3,3,1,2,1
"1671",1,1,2,2,3,2,4,3,4,2,1,4,4,3,2,1,2,2,4,3,1,4,3,3,4,2,1,4,5,1,2,1,1,2,2,4,4,1,4,3,2,3,3,3,1,4,2,4,3,2,3,2,4,2,4,4,4,4,2
"1672",2,1,1,1,2,1,2,2,4,2,1,1,1,1,2,1,2,2,1,2,3,2,1,3,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,3,2,2,1,1,2,2,2,2,2
"1673",4,2,3,2,3,1,3,1,3,2,1,3,4,2,3,1,2,3,3,2,3,3,1,1,1,3,1,1,3,1,2,3,2,2,3,3,1,3,1,1,3,3,2,3,1,4,3,3,1,1,1,1,2,3,3,2,1,1,1
"1674",1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,3,1,1,4,1,1,1,1,2,1,3,1,1,1,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,1
"1675",5,3,4,1,5,3,3,4,4,2,3,4,1,2,3,3,3,4,2,4,4,4,4,4,2,3,1,1,3,2,2,1,3,2,1,5,3,3,3,3,2,1,3,3,1,5,1,1,1,3,1,3,1,4,3,3,1,3,3
"1676",1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,4,4,1,2,2,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,2,2,2,2,1
"1677",1,3,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1
"1678",1,1,1,1,1,3,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1
"1679",3,4,4,2,3,5,4,1,5,3,4,4,1,2,3,4,1,5,3,5,5,4,5,4,1,2,2,4,4,3,3,2,5,4,3,5,5,4,5,4,4,2,1,4,1,4,2,5,4,5,1,2,4,4,4,1,4,1,1
"1680",1,2,1,1,1,2,1,1,3,1,3,3,1,2,4,1,1,3,4,3,3,1,3,3,1,2,1,2,3,2,2,1,4,1,1,3,1,3,3,1,1,4,2,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681",1,2,2,1,3,1,1,1,4,1,1,2,1,1,1,1,1,3,3,2,1,2,3,3,1,3,2,1,2,1,1,1,3,1,1,2,1,1,NA,1,1,3,1,1,1,3,1,3,2,1,1,1,1,2,2,1,1,3,1
"1682",4,4,3,4,3,5,3,3,5,1,2,5,3,3,4,3,2,5,4,5,5,5,5,5,5,4,3,4,5,1,4,5,5,5,4,5,5,4,4,2,1,5,4,4,3,5,3,4,5,4,5,5,5,5,5,5,4,5,4
"1683",3,1,1,1,1,2,1,1,4,2,3,1,1,1,2,1,2,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,1,1,3,2,2,1,1,1,1
"1684",3,1,4,4,1,2,1,4,5,4,1,5,1,4,4,2,4,5,2,5,3,4,5,5,3,4,5,4,5,1,3,1,3,2,2,5,4,3,4,2,1,3,5,2,3,5,1,5,3,2,4,4,3,4,5,5,3,4,1
"1685",3,1,1,1,3,1,1,3,4,2,2,1,1,3,3,2,1,3,1,2,2,4,2,3,3,2,1,1,2,1,1,1,1,1,1,3,2,2,1,1,1,3,1,1,1,3,2,3,1,1,2,2,3,1,2,2,3,3,1
"1686",3,1,4,3,3,2,3,2,2,4,2,4,2,2,4,4,3,2,2,3,5,3,3,3,3,3,1,2,5,2,3,2,1,2,2,2,3,2,4,2,1,2,3,2,2,4,2,2,1,2,1,2,3,2,3,3,1,3,3
"1687",4,1,3,2,3,3,3,2,3,2,1,3,1,3,3,3,2,3,4,3,3,3,3,4,3,3,1,3,4,2,3,3,2,3,4,4,3,1,3,2,1,3,2,3,2,4,3,3,3,4,3,2,4,4,4,3,3,4,3
"1688",4,4,3,4,4,4,3,3,3,2,3,4,2,3,4,3,3,3,2,3,3,3,3,1,3,4,3,3,1,2,2,1,2,4,2,3,4,2,2,2,1,2,3,2,2,1,1,4,3,3,2,3,5,5,5,4,3,4,3
"1689",1,1,2,2,1,1,1,1,4,1,1,2,1,1,3,1,2,3,1,1,2,3,2,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,1,1,2,1,2,2,1,3,3
"1690",2,2,4,2,5,2,4,3,5,4,2,5,2,2,3,4,2,3,3,5,5,5,4,5,5,3,4,3,5,1,4,1,3,2,3,5,5,5,3,3,1,3,5,4,1,4,4,2,2,5,1,5,3,4,5,4,1,3,2
"1691",1,1,3,1,1,2,2,2,1,1,1,1,1,1,1,2,3,2,3,2,2,1,1,2,1,3,1,3,2,1,1,3,1,2,3,3,1,1,1,1,1,2,1,2,2,2,1,1,1,3,1,1,1,1,2,1,1,3,2
"1692",5,4,5,3,4,4,5,4,5,5,3,4,3,2,3,4,2,5,2,5,4,2,5,5,5,2,2,3,5,3,4,2,5,3,5,5,3,5,5,3,1,3,2,3,1,5,4,4,4,5,1,2,3,5,5,4,5,4,2
"1693",1,1,3,1,2,1,1,4,1,1,1,3,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,2,2,1,1,1,1,1,1,3,1,5,1,1,1,1,1,1,1,1,2,4,3,3,2,3,4,3,1,4,2,3,1
"1694",2,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,1,1,1,2,3,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695",4,1,4,3,5,4,5,1,5,2,2,4,2,3,4,2,4,3,5,3,5,5,3,3,3,5,2,3,4,3,3,1,2,3,5,4,4,5,4,3,1,2,3,2,2,5,2,3,1,4,1,1,3,3,5,1,1,2,2
"1696",4,2,2,2,2,3,2,1,4,1,2,3,1,1,3,2,3,2,1,3,2,3,4,4,2,3,2,3,3,1,1,2,3,2,2,2,4,1,3,2,3,2,1,3,3,3,1,3,2,3,1,1,4,3,4,1,3,3,1
"1697",4,2,4,3,4,3,3,3,4,3,3,4,3,3,4,3,3,4,3,2,4,4,3,4,4,3,4,4,3,2,3,3,4,3,3,4,3,2,4,4,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,NA,3,1
"1698",4,2,2,1,4,2,3,3,4,2,2,3,2,3,5,4,3,2,1,5,4,5,5,5,2,5,3,5,4,1,2,1,5,2,2,5,3,2,4,3,1,1,3,1,1,5,2,4,4,3,2,2,5,5,4,4,2,3,3
"1699",3,1,3,4,3,3,1,1,5,1,3,4,1,2,3,2,3,3,2,4,4,4,4,3,3,2,3,3,4,1,2,4,1,1,2,4,3,2,2,1,1,2,3,4,2,5,1,5,4,4,3,3,4,4,4,4,4,4,1
"1700",1,1,2,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,3,1,4,1,1,1,1,3,1,1,1,2,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1
"1701",4,5,5,5,4,4,2,3,4,3,3,5,4,3,5,3,4,5,3,5,3,4,5,5,2,4,2,4,2,3,1,5,3,5,5,4,3,3,1,3,1,3,3,5,2,5,2,3,3,3,2,4,3,5,4,4,3,4,2
"1702",3,2,1,1,3,2,1,2,4,2,1,3,1,2,3,3,1,2,2,3,2,2,3,2,2,2,3,2,4,1,1,1,3,1,2,3,3,1,2,1,1,2,2,1,1,3,2,3,2,3,2,2,3,3,3,2,3,3,3
"1703",1,1,2,3,4,2,4,1,5,3,1,4,4,3,2,2,4,3,2,4,4,4,3,4,2,2,2,2,5,4,3,5,2,3,2,5,4,4,2,4,1,2,3,3,1,5,4,4,4,5,2,4,4,3,5,4,4,4,3
"1704",2,1,3,1,5,2,1,1,3,1,1,3,2,1,1,3,1,2,1,1,4,1,2,4,2,1,2,2,4,1,1,1,2,2,1,4,3,2,4,1,1,1,2,1,1,2,4,3,2,3,1,3,2,2,2,1,2,3,3
"1705",4,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1
"1706",5,1,5,5,5,3,5,4,5,3,3,5,5,4,4,5,4,5,5,5,5,5,5,5,4,5,4,5,5,1,4,5,1,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4
"1707",5,1,4,1,3,4,4,1,3,4,1,3,4,4,5,5,1,4,4,3,5,3,4,3,2,4,1,3,5,5,4,3,5,2,5,5,4,4,3,4,3,4,3,4,1,5,3,3,3,4,2,2,5,3,5,2,4,2,3
"1708",3,2,3,1,2,4,2,1,4,2,3,3,1,4,2,2,1,3,1,4,3,5,3,2,1,3,3,3,2,1,3,3,1,2,2,4,2,4,1,3,1,2,3,1,1,5,1,4,1,2,1,3,3,3,4,3,3,3,1
"1709",2,4,4,5,3,2,4,1,5,2,3,5,2,4,5,4,5,5,5,4,5,5,4,5,2,5,3,5,4,1,4,5,4,5,4,5,5,5,1,4,1,1,5,3,3,3,1,4,1,5,1,5,4,5,5,5,5,5,2
"1710",5,2,4,3,5,2,3,3,5,3,1,4,3,2,3,2,1,4,4,5,4,3,4,5,2,3,2,5,4,2,3,4,2,4,4,5,3,3,3,4,3,3,3,3,1,5,4,5,5,5,4,4,5,5,5,4,5,4,2
"1711",4,3,4,3,5,4,4,5,4,1,4,5,3,3,3,4,3,4,4,3,4,3,5,5,4,4,4,5,5,1,4,3,4,4,5,4,5,1,5,4,3,5,4,4,4,5,2,4,3,3,3,5,3,3,3,5,3,5,2
"1712",3,1,4,1,3,1,3,2,3,1,3,3,1,3,1,2,1,2,3,3,4,3,3,1,3,3,2,3,3,1,3,1,3,2,5,4,2,2,3,3,1,4,3,3,1,4,1,2,1,2,1,1,1,2,3,1,2,2,1
"1713",3,3,2,5,5,3,5,3,5,4,1,5,1,1,3,5,1,5,5,5,5,5,3,5,5,3,2,3,5,3,3,4,5,5,3,5,5,4,5,5,1,5,4,5,1,5,1,5,4,5,4,3,5,3,5,4,5,3,1
"1714",1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"1715",4,4,3,4,4,3,2,2,4,2,2,4,5,4,1,4,1,2,3,3,4,5,5,5,3,2,3,3,2,2,5,1,3,4,4,4,4,1,4,4,4,2,4,4,1,4,2,3,3,5,2,4,4,3,5,4,2,3,1
"1716",1,1,1,1,2,3,2,1,1,2,1,2,1,3,2,1,1,1,2,3,2,1,2,2,3,2,1,1,2,2,2,1,2,1,1,2,2,1,3,1,1,2,2,1,3,2,1,2,1,2,1,1,2,1,2,1,1,3,3
"1717",4,1,1,2,1,1,1,1,4,1,1,2,1,1,1,1,2,1,1,1,1,4,1,1,1,2,1,1,2,1,2,3,1,2,1,1,1,2,1,2,1,1,1,1,1,3,1,2,1,1,1,1,2,1,2,1,1,1,1
"1718",2,1,2,1,4,1,3,5,4,2,1,5,1,2,2,1,1,2,2,3,5,5,4,4,3,2,3,2,2,1,2,3,1,2,3,2,3,2,3,1,1,1,3,2,1,3,1,3,1,5,1,1,2,3,1,1,1,2,1
"1719",1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,3,1,1,2,2,3,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,3,2,2,1,1,3,1,1
"1720",1,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,2,4,1,5,1,5,3,3,1,1,4,3,2,1,1,3,1,3,1,5,4,3,1,1,1,1,3,1,1,2,3,4,1,3,1,4,3,2,4,3,2,1,3
"1721",4,4,5,3,5,5,5,5,5,3,4,5,5,5,4,5,4,3,2,5,5,5,5,4,3,4,4,5,2,2,4,5,4,4,4,5,5,4,4,4,5,3,5,5,4,4,4,3,5,4,4,4,4,5,5,3,5,5,4
"1722",3,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,3,3,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,2,1,2,1,1,1,2,2,3,1
"1723",2,1,1,1,2,1,2,1,3,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,3,1,2,1,3,2,2,2,3,1,3,1
"1724",1,1,4,4,3,4,1,1,5,2,5,4,1,4,4,1,2,2,3,4,1,4,4,5,3,3,2,3,4,2,4,1,1,3,1,3,3,1,5,4,1,4,1,2,4,4,3,4,1,1,1,2,4,4,4,1,1,4,3
"1725",1,1,3,1,1,1,4,4,5,3,3,4,4,3,1,3,3,3,1,3,4,3,3,4,3,4,3,3,5,3,2,1,1,1,3,3,2,1,4,4,4,4,3,4,1,4,1,1,2,4,1,1,3,1,1,3,4,3,1
"1726",2,1,4,5,5,5,1,1,5,5,1,5,4,2,3,5,4,5,5,1,5,5,4,5,5,5,3,4,4,5,4,1,4,4,5,1,5,5,5,3,1,5,4,4,5,5,5,5,1,5,1,5,3,5,5,4,5,5,3
"1727",2,1,1,2,3,1,1,1,1,2,1,1,1,1,2,1,1,1,3,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,3,1,3,1,1,1,2,1,1,1,2,2,5,2,3,3,5,1,2,3,4,3,1
"1728",3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,1,2,2,1,1,1
"1729",2,2,3,1,4,3,2,1,3,4,1,4,3,3,3,1,2,2,3,2,1,3,1,3,1,3,1,4,3,1,3,4,3,1,2,2,1,1,4,3,1,1,2,3,2,5,1,2,1,1,1,3,1,1,2,2,1,2,2
